"tile_id","SRR13404367","SRR13404368","SRR13404369","SRR13404370","SRR13404371","SRR13404372","SRR13404373","SRR13404374","SRR13404375","SRR13404376","SRR13404377","SRR13404378","SRR13404379","SRR13404380","SRR13404381","SRR13404382","SRR13404383","SRR13404384","SRR13404385","SRR13404386","SRR13404387","SRR13404388"
"chr21_6930001_6940000",NA,NA,0.5,NA,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chr21_7125001_7135000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chr21_7130001_7140000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chr21_7190001_7200000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chr21_7195001_7205000",NA,0.833333333333333,0.333333333333333,NA,NA,NA,0.8,1,0.8,NA,NA,NA,0.75,NA,1,NA,NA,NA,NA,NA,NA,NA
"chr21_7200001_7210000",0.666666666666667,0.75,NA,0.833333333333333,0.8,NA,0.833333333333333,NA,0.875,NA,0.25,0.5,0.75,NA,0.75,NA,1,0.666666666666667,0.555555555555556,NA,NA,0.333333333333333
"chr21_7205001_7215000",0.666666666666667,NA,NA,0.75,0.8,NA,1,NA,1,NA,0.25,0.5,0.666666666666667,NA,0.666666666666667,NA,1,0.666666666666667,0.692307692307692,0.6,NA,0.333333333333333
"chr21_7210001_7220000",NA,NA,0.25,NA,NA,NA,1,NA,NA,NA,NA,NA,0.666666666666667,NA,0.666666666666667,NA,NA,NA,1,0.4,NA,NA
"chr21_7215001_7225000",NA,NA,0.555555555555556,NA,0.75,NA,0.833333333333333,0.75,0.6,NA,1,NA,0.909090909090909,NA,0.857142857142857,NA,1,0.666666666666667,0.4,0.555555555555556,NA,NA
"chr21_7220001_7230000",NA,NA,0.692307692307692,0.75,0.75,1,0.666666666666667,0.666666666666667,0.7,NA,0.785714285714286,0.2,0.923076923076923,NA,1,0.833333333333333,1,0.6,0.615384615384615,0.857142857142857,NA,NA
"chr21_7225001_7235000",0.666666666666667,0.6,0.555555555555556,0.869565217391304,0.75,0.866666666666667,0.88235294117647,0.875,0.884615384615385,1,0.80952380952381,0.428571428571429,0.75,1,0.789473684210526,0.5,1,0.533333333333333,0.777777777777778,0.7,1,0.625
"chr21_7230001_7240000",0.833333333333333,0.571428571428571,0.833333333333333,0.85,0.636363636363636,0.785714285714286,0.76,0.88235294117647,0.769230769230769,0.916666666666667,0.928571428571429,0.653846153846154,0.7,0.916666666666667,0.823529411764706,0.357142857142857,1,0.615384615384615,0.416666666666667,0.428571428571429,1,0.705882352941177
"chr21_7235001_7245000",NA,0.5,0.842105263157895,0.166666666666667,0.611111111111111,0.75,0.666666666666667,0.714285714285714,0.571428571428571,0.75,0.875,0.76,0.9,0.727272727272727,0.888888888888889,0.5,NA,0.6,0.4375,0.555555555555556,0.666666666666667,0.785714285714286
"chr21_7240001_7250000",0.923076923076923,0.666666666666667,0.625,0.3,0.714285714285714,0.8,0.866666666666667,0.705882352941177,0.789473684210526,0.75,0.571428571428571,0.6,0.65625,0.636363636363636,0.583333333333333,0.647058823529412,0.31578947368421,0.409090909090909,0.714285714285714,0.80952380952381,0.652173913043478,0.571428571428571
"chr21_7245001_7255000",0.928571428571429,0.6,0.541666666666667,0.636363636363636,0.708333333333333,0.6,0.857142857142857,0.714285714285714,0.763157894736842,0.777777777777778,0.590909090909091,0.411764705882353,0.538461538461538,0.785714285714286,0.470588235294118,0.529411764705882,0.333333333333333,0.333333333333333,0.695652173913043,0.846153846153846,0.636363636363636,0.3
"chr21_7250001_7260000",0.571428571428571,0.727272727272727,0.4,0.733333333333333,0.526315789473684,0.625,0.631578947368421,0.625,0.67741935483871,0.875,0.666666666666667,0.923076923076923,0.80952380952381,0.842105263157895,0.608695652173913,0.5,0.740740740740741,0.714285714285714,0.571428571428571,0.681818181818182,0.789473684210526,0.4
"chr21_7255001_7265000",0.588235294117647,0.833333333333333,0.333333333333333,0.681818181818182,0.5,0.714285714285714,0.625,0.75,0.794871794871795,0.8,0.625,0.821428571428571,0.72,0.571428571428571,0.68,0.565217391304348,0.771428571428571,0.710526315789474,0.769230769230769,0.692307692307692,0.857142857142857,0.75
"chr21_7260001_7270000",0.692307692307692,0.791666666666667,0.625,0.722222222222222,0.8,0.68421052631579,0.772727272727273,0.833333333333333,0.821428571428571,0.8125,0.692307692307692,0.695652173913043,0.642857142857143,0.545454545454545,0.6875,0.25,0.470588235294118,0.875,0.8125,0.791666666666667,0.777777777777778,0.8
"chr21_7265001_7275000",0.769230769230769,0.692307692307692,0.647058823529412,0.692307692307692,0.909090909090909,0.8,0.823529411764706,0.857142857142857,0.625,0.75,0.8,0.695652173913043,0.68421052631579,0.857142857142857,0.789473684210526,0.444444444444444,0.333333333333333,0.7,0.615384615384615,0.642857142857143,0.428571428571429,0.666666666666667
"chr21_7270001_7280000",0.857142857142857,0.625,0.333333333333333,0.692307692307692,0.666666666666667,0.714285714285714,0.6,1,0.588235294117647,0.5,0.777777777777778,0.6,0.714285714285714,0.75,0.888888888888889,0.714285714285714,0.857142857142857,0.476190476190476,0.647058823529412,0.444444444444444,0.4375,0.666666666666667
"chr21_7275001_7285000",0.75,0.588235294117647,0.548387096774194,0.625,0.461538461538462,0.461538461538462,0.5,0.375,0.823529411764706,0.333333333333333,0.777777777777778,0.875,0.526315789473684,0.333333333333333,0.8,0.8,1,0.533333333333333,0.48,0.533333333333333,0.5,0.571428571428571
"chr21_7280001_7290000",0.833333333333333,0.634146341463415,0.67741935483871,0.55,0.615384615384615,0.631578947368421,0.5625,0.535714285714286,0.714285714285714,0.4,0.708333333333333,0.714285714285714,0.607142857142857,0.384615384615385,0.692307692307692,0.846153846153846,0.80952380952381,0.31578947368421,0.577777777777778,0.565217391304348,0.5,0.6
"chr21_7285001_7295000",0.666666666666667,0.650793650793651,0.666666666666667,0.476190476190476,0.67741935483871,0.615384615384615,0.5,0.65,0.666666666666667,0.736842105263158,0.580645161290323,0.555555555555556,0.7,0.888888888888889,0.578947368421053,0.638888888888889,0.3125,0.428571428571429,0.627906976744186,0.541666666666667,0.642857142857143,0.727272727272727
"chr21_7290001_7300000",0.666666666666667,0.58695652173913,0.434782608695652,0.538461538461538,0.642857142857143,0.714285714285714,0.6,0.705882352941177,0.705882352941177,0.85,0.638888888888889,0.621621621621622,0.769230769230769,0.846153846153846,0.571428571428571,0.529411764705882,0.428571428571429,0.846153846153846,0.631578947368421,0.6,0.6,0.75
"chr21_7295001_7305000",0.769230769230769,0.588235294117647,0.4,0.642857142857143,0.75,0.944444444444444,0.7,0.842105263157895,0.761904761904762,0.833333333333333,0.666666666666667,0.68421052631579,0.636363636363636,0.916666666666667,0.615384615384615,0.68,0.578947368421053,0.5,0.75,0.666666666666667,0.642857142857143,0.777777777777778
"chr21_7300001_7310000",1,0.6,0.857142857142857,0.5,0.777777777777778,0.333333333333333,0.833333333333333,0.733333333333333,0.681818181818182,0.666666666666667,0.571428571428571,0.615384615384615,0.625,1,0.384615384615385,0.615384615384615,0.25,0.444444444444444,0.666666666666667,0.6,0.666666666666667,0.75
"chr21_7305001_7315000",0.8,0.714285714285714,0.666666666666667,0.6,0.388888888888889,0.2,0.545454545454545,0.416666666666667,0.652173913043478,0.583333333333333,0.7,0.428571428571429,0.846153846153846,0.571428571428571,0.416666666666667,0.333333333333333,0.5625,0.4375,0.4,0.666666666666667,0.384615384615385,0.5
"chr21_7310001_7320000",0.333333333333333,NA,0.25,0.777777777777778,0.357142857142857,0.285714285714286,0.5,0.2,0.7,0.666666666666667,0.125,0.31578947368421,0.416666666666667,0.210526315789474,0.428571428571429,0.363636363636364,0.833333333333333,0.409090909090909,0.666666666666667,0.578947368421053,0.384615384615385,0.416666666666667
"chr21_7315001_7325000",0.9,0.75,0.4,0.727272727272727,0.846153846153846,0.357142857142857,0.705882352941177,0.785714285714286,0.64,0.666666666666667,0.142857142857143,0.307692307692308,0.375,0.333333333333333,0.333333333333333,0.444444444444444,0.52,0.666666666666667,0.769230769230769,0.565217391304348,0.625,0.5
"chr21_7320001_7330000",0.761904761904762,0.705882352941177,0.5,0.8,0.68,0.6,0.714285714285714,0.8,0.56,0.451612903225806,0.404761904761905,0.352941176470588,0.666666666666667,0.4,0.4,0.586206896551724,0.6,0.741935483870968,0.5,0.4,0.675675675675676,0.3
"chr21_7325001_7335000",0.583333333333333,0.6,NA,1,0.666666666666667,0.666666666666667,0.714285714285714,0.714285714285714,0.5,0.421052631578947,0.481481481481481,0.4,NA,0.272727272727273,0.428571428571429,0.636363636363636,0.722222222222222,0.75,0.75,0.166666666666667,0.695652173913043,0.142857142857143
"chr21_7740001_7750000",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chr21_7745001_7755000",1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0.25,NA
"chr21_7750001_7760000",NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,0.666666666666667,1,0.4,1
"chr21_7755001_7765000",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,0.625,1,NA,1
"chr21_7760001_7770000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chr21_7770001_7780000",NA,NA,NA,0.625,NA,NA,NA,NA,NA,NA,0.375,NA,NA,0.545454545454545,NA,NA,NA,1,0,NA,NA,NA
"chr21_7775001_7785000",NA,NA,NA,0.625,NA,NA,NA,NA,NA,NA,0.375,NA,NA,0.545454545454545,NA,NA,NA,1,0,NA,NA,NA
"chr21_7790001_7800000",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chr21_7795001_7805000",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chr21_7810001_7820000",NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,0.857142857142857,NA,NA,NA,NA,NA,1,1,1,0.666666666666667,1
"chr21_7815001_7825000",1,1,NA,NA,NA,NA,1,0.8,0.8,1,NA,0.888888888888889,NA,NA,1,NA,NA,1,1,1,0.666666666666667,0.714285714285714
"chr21_7820001_7830000",1,1,NA,NA,NA,NA,1,NA,0.8,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,0.5
"chr21_7910001_7920000",0.825,0.75,0.781818181818182,0.717948717948718,0.829268292682927,0.859375,0.817204301075269,0.807692307692308,0.85,0.764044943820225,0.788617886178862,0.811320754716981,0.705882352941177,0.709090909090909,0.813186813186813,0.807692307692308,0.78698224852071,0.785714285714286,0.757575757575758,0.699248120300752,0.829059829059829,0.7
"chr21_7915001_7925000",0.782142857142857,0.782608695652174,0.762114537444934,0.68,0.757396449704142,0.826589595375723,0.7890625,0.800947867298578,0.823834196891192,0.729468599033816,0.739520958083832,0.724550898203593,0.652173913043478,0.752100840336134,0.774725274725275,0.793478260869565,0.786046511627907,0.770992366412214,0.732394366197183,0.721014492753623,0.82716049382716,0.696774193548387
"chr21_7920001_7930000",0.731818181818182,0.783185840707965,0.721311475409836,0.696551724137931,0.728155339805825,0.761627906976744,0.788381742738589,0.795811518324607,0.831658291457286,0.742489270386266,0.700564971751412,0.67741935483871,0.686868686868687,0.733333333333333,0.733333333333333,0.752136752136752,0.770491803278688,0.78169014084507,0.725581395348837,0.737012987012987,0.820388349514563,0.745535714285714
"chr21_7925001_7935000",0.718918918918919,0.811926605504587,0.6875,0.76878612716763,0.74390243902439,0.684563758389262,0.805970149253731,0.777777777777778,0.772036474164134,0.748275862068966,0.736363636363636,0.652173913043478,0.76036866359447,0.705882352941177,0.746192893401015,0.720379146919431,0.73121387283237,0.774869109947644,0.717703349282297,0.664670658682635,0.809782608695652,0.782771535580524
"chr21_7930001_7940000",0.725663716814159,0.860606060606061,0.668965517241379,0.75776397515528,0.748953974895398,0.80952380952381,0.785714285714286,0.771739130434783,0.786301369863014,0.711610486891386,0.767361111111111,0.668016194331984,0.740740740740741,0.760180995475113,0.730434782608696,0.745762711864407,0.752238805970149,0.741935483870968,0.701834862385321,0.687134502923977,0.788177339901478,0.731481481481482
"chr21_7935001_7945000",0.706730769230769,0.807692307692308,0.778625954198473,0.767241379310345,0.727748691099476,0.828220858895706,0.837837837837838,0.826388888888889,0.866666666666667,0.742424242424242,0.778409090909091,0.78421052631579,0.695402298850575,0.782426778242678,0.740425531914894,0.752136752136752,0.751937984496124,0.746341463414634,0.73,0.715827338129496,0.771929824561403,0.696428571428571
"chr21_7940001_7950000",0.663865546218487,0.743055555555556,0.85981308411215,0.738317757009346,0.675213675213675,0.653465346534653,0.792857142857143,0.698529411764706,0.85632183908046,0.760479041916168,0.720338983050847,0.759259259259259,0.654867256637168,0.706896551724138,0.780821917808219,0.621359223300971,0.645739910313901,0.76219512195122,0.760869565217391,0.601123595505618,0.739130434782609,0.715328467153285
"chr21_7945001_7955000",0.68,0.697916666666667,0.784313725490196,0.676056338028169,0.720338983050847,0.730337078651685,0.711267605633803,0.614754098360656,0.810526315789474,0.705035971223022,0.558823529411765,0.683760683760684,0.636363636363636,0.593103448275862,0.703296703296703,0.635714285714286,0.674698795180723,0.758064516129032,0.637931034482759,0.619791666666667,0.706422018348624,0.642201834862385
"chr21_7950001_7960000",0.729411764705882,0.690140845070423,0.732142857142857,0.702127659574468,0.76271186440678,0.8,0.741176470588235,0.671052631578947,0.771604938271605,0.660550458715596,0.481132075471698,0.694117647058824,0.68,0.663934426229508,0.692307692307692,0.676470588235294,0.668639053254438,0.672897196261682,0.604651162790698,0.634146341463415,0.678571428571429,0.613636363636364
"chr21_7955001_7965000",0.537037037037037,0.617021276595745,0.64367816091954,0.75,0.606382978723404,0.589285714285714,0.483870967741935,0.511111111111111,0.727272727272727,0.634615384615385,0.416666666666667,0.538461538461538,0.765957446808511,0.655555555555556,0.637931034482759,0.472222222222222,0.588235294117647,0.492307692307692,0.609756097560976,0.552631578947368,0.614457831325301,0.533333333333333
"chr21_7960001_7970000",0.415094339622642,0.584905660377358,0.566666666666667,0.71875,0.45945945945946,0.6,0.368421052631579,0.553191489361702,0.592105263157895,0.64,0.416666666666667,0.340909090909091,0.584905660377358,0.527272727272727,0.421052631578947,0.421052631578947,0.68,0.487179487179487,0.51063829787234,0.48936170212766,0.581818181818182,0.3
"chr21_7965001_7975000",0.363636363636364,0.555555555555556,0.607142857142857,0.529411764705882,0.511627906976744,0.607142857142857,0.32,0.46875,0.354838709677419,0.666666666666667,0.363636363636364,0.037037037037037,0.424242424242424,0.333333333333333,0.551724137931034,0.421052631578947,0.555555555555556,0.619047619047619,0.411764705882353,0.608695652173913,0.571428571428571,0.407407407407407
"chr21_7970001_7980000",0.5625,0.8,0.666666666666667,0.4,0.621621621621622,0.52,0.5,0.583333333333333,0.375,0.75,0.478260869565217,0.260869565217391,0.285714285714286,0.478260869565217,0.689655172413793,0.518518518518518,0.416666666666667,0.818181818181818,0.333333333333333,0.666666666666667,0.555555555555556,0.636363636363636
"chr21_7975001_7985000",0.571428571428571,1,NA,0.666666666666667,0.615384615384615,0.863636363636364,NA,0.8,0.375,NA,0.461538461538462,0.583333333333333,NA,0.615384615384615,0.642857142857143,0.818181818181818,0.375,0.9,0,0.666666666666667,0.375,0.7
"chr21_7980001_7990000",NA,NA,NA,0.75,0.333333333333333,1,NA,NA,NA,NA,NA,NA,NA,0.875,NA,1,NA,1,NA,0.75,NA,1
"chr21_7985001_7995000",NA,0.333333333333333,0.25,0.642857142857143,0.461538461538462,0.142857142857143,0.571428571428571,0.4,0.111111111111111,0.4,0.333333333333333,0.571428571428571,0.111111111111111,0.727272727272727,0.666666666666667,NA,0.8,1,0.6,0.764705882352941,0.333333333333333,NA
"chr21_7990001_8000000",NA,0.333333333333333,0.5,0.625,0.615384615384615,0.142857142857143,0.555555555555556,0.3,0.2,0.4,0.333333333333333,0.4,0.2,0.333333333333333,0.4,NA,0.8,NA,0.6,0.714285714285714,0.333333333333333,0.25
"chr21_7995001_8005000",NA,NA,1,NA,0.666666666666667,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,1,NA,NA
"chr21_8000001_8010000",1,NA,0.8,0.6,NA,0.75,1,0.4,NA,NA,NA,0.625,NA,0.625,NA,0.25,1,0.833333333333333,0.625,1,NA,0.5
"chr21_8005001_8015000",1,NA,0.769230769230769,0.5,0.666666666666667,0.75,0.75,0.333333333333333,NA,NA,0.4,0.666666666666667,NA,0.625,0.571428571428571,0.454545454545455,NA,0.714285714285714,0.333333333333333,0.5,NA,0.5
"chr21_8010001_8020000",0.666666666666667,NA,NA,NA,0.818181818181818,0.333333333333333,0.454545454545455,0.75,0.666666666666667,0.714285714285714,0,0.75,NA,0.8,0.625,0.666666666666667,NA,0.6,0,0.142857142857143,NA,NA
"chr21_8015001_8025000",0.5,0.5,NA,0.733333333333333,0.666666666666667,0.25,0.68421052631579,0.777777777777778,0.4,0.666666666666667,0.333333333333333,0.555555555555556,NA,0.714285714285714,0.384615384615385,0.857142857142857,1,0.833333333333333,0.769230769230769,0.666666666666667,0.714285714285714,0.625
"chr21_8020001_8030000",NA,0.5,NA,0.733333333333333,0.590909090909091,0.357142857142857,0.6,0.5,0.333333333333333,0.555555555555556,NA,0.470588235294118,NA,0.666666666666667,0.333333333333333,0.8,1,0.6,0.833333333333333,0.75,0.6,0.625
"chr21_8025001_8035000",NA,NA,NA,0.4,0.461538461538462,0.8,0.333333333333333,1,NA,0.470588235294118,0.5,0.8,NA,0.857142857142857,0.714285714285714,0.666666666666667,NA,0.333333333333333,0.5,NA,NA,NA
"chr21_8030001_8040000",0.857142857142857,0.666666666666667,0.25,0.636363636363636,0.55,0.571428571428571,0.521739130434783,1,0.285714285714286,0.4375,0.461538461538462,0.678571428571429,NA,0.625,0.7,0.625,0.6,0.25,0.722222222222222,NA,0.714285714285714,0.333333333333333
"chr21_8035001_8045000",0.769230769230769,0.692307692307692,0.285714285714286,0.818181818181818,0.666666666666667,0.666666666666667,0.76,1,0.6,0.8,0.666666666666667,0.666666666666667,0.75,0.65,0.5,0.615384615384615,0.636363636363636,0.588235294117647,0.8,0.75,0.666666666666667,0.571428571428571
"chr21_8040001_8050000",0.833333333333333,0.727272727272727,0.6,0.428571428571429,0.68421052631579,0.666666666666667,0.892857142857143,0.761904761904762,0.625,0.923076923076923,0.52,0.708333333333333,0.61764705882353,0.869565217391304,0.608695652173913,0.676470588235294,0.733333333333333,0.588235294117647,0.55,0.631578947368421,0.8,0.64
"chr21_8045001_8055000",1,0.75,0.666666666666667,0.3,0.666666666666667,0.533333333333333,0.823529411764706,0.736842105263158,0.5,0.875,0.454545454545455,0.666666666666667,0.571428571428571,0.846153846153846,0.65,0.666666666666667,0.692307692307692,0.545454545454545,0.526315789473684,0.625,0.818181818181818,0.619047619047619
"chr21_8200001_8210000",NA,NA,NA,0.409090909090909,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.806451612903226,NA,NA,NA,0.0294117647058824
"chr21_8205001_8215000",0.0133333333333333,NA,NA,0.287037037037037,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.806451612903226,NA,NA,NA,0.0294117647058824
"chr21_8210001_8220000",0.339622641509434,0.451612903225806,0.469565217391304,0.263959390862944,0.666666666666667,0.607142857142857,0.42,0.245901639344262,0.244897959183673,0.61864406779661,0.333333333333333,0.337209302325581,0.524193548387097,0.730458221024259,0.170731707317073,0.275862068965517,0.526627218934911,0.378378378378378,0.351851851851852,0.302631578947368,0.297029702970297,0.584795321637427
"chr21_8215001_8225000",0.669724770642202,0.347368421052632,0.481481481481481,0.356164383561644,0.741071428571429,0.666666666666667,0.568181818181818,0.4,0.368055555555556,0.661538461538462,0.424,0.394495412844037,0.572289156626506,0.764344262295082,0.327272727272727,0.361111111111111,0.552742616033755,0.353535353535354,0.3625,0.360975609756098,0.354166666666667,0.569565217391304
"chr21_8220001_8230000",0.735294117647059,0.216216216216216,0.586206896551724,0.56043956043956,0.92,0.8,0.775862068965517,0.684931506849315,0.704225352112676,0.71195652173913,0.573529411764706,0.583333333333333,0.779661016949153,0.874015748031496,0.739130434782609,0.642857142857143,0.693693693693694,0.596153846153846,0.51219512195122,0.597222222222222,0.54,0.607594936708861
"chr21_8225001_8235000",0.709401709401709,0.733333333333333,0.788888888888889,0.829457364341085,0.810126582278481,0.916666666666667,0.789473684210526,0.830645161290323,0.810126582278481,0.773049645390071,0.721518987341772,0.77,0.772727272727273,0.78125,0.778947368421053,0.73015873015873,0.869318181818182,0.736111111111111,0.676923076923077,0.787610619469027,0.936507936507937,0.904761904761905
"chr21_8230001_8240000",0.725663716814159,0.621621621621622,0.77906976744186,0.865546218487395,0.808219178082192,0.92,0.779661016949153,0.862595419847328,0.80327868852459,0.80327868852459,0.738095238095238,0.814432989690722,0.739583333333333,0.774193548387097,0.795698924731183,0.75,0.873239436619718,0.653061224489796,0.66,0.811965811965812,0.948275862068966,0.909090909090909
"chr21_8235001_8245000",0.8,0.444444444444444,0.833333333333333,1,0.909090909090909,1,0.6,0.941176470588235,1,0.75,0.888888888888889,1,0.666666666666667,0.857142857142857,1,0.75,0.8,0.75,NA,0.91304347826087,NA,0.666666666666667
"chr21_8240001_8250000",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chr21_8245001_8255000",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chr21_8375001_8385000",NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"chr21_8380001_8390000",NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"chr21_8385001_8395000",NA,NA,NA,0.611111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chr21_8390001_8400000",NA,NA,NA,0.611111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21875,NA,NA,NA,NA
"chr21_8395001_8405000",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.148148148148148,NA,0.21875,NA,NA,0.133333333333333,0.125
"chr21_8400001_8410000",0.916666666666667,0.954545454545455,0.90625,0.959459459459459,0.775510204081633,0.875,0.931034482758621,0.954545454545455,0.884615384615385,0.722222222222222,0.962962962962963,0.958333333333333,1,0.954545454545455,0.956521739130435,0.557692307692308,0.964285714285714,0.948717948717949,0.852941176470588,1,0.481481481481481,0.7
"chr21_8405001_8415000",0.916666666666667,0.954545454545455,0.90625,0.959459459459459,0.953488372093023,0.8,0.931034482758621,0.954545454545455,0.884615384615385,0.722222222222222,0.962962962962963,0.958333333333333,1,0.936170212765957,0.956521739130435,1,0.964285714285714,0.948717948717949,0.852941176470588,1,0.916666666666667,0.970588235294118
"chr21_8410001_8420000",NA,NA,NA,NA,NA,0.75,NA,NA,NA,NA,NA,NA,NA,0.75,NA,1,NA,NA,NA,NA,NA,NA
"chr21_8415001_8425000",NA,0.75,NA,0.75,NA,NA,0.8,0.666666666666667,1,0.25,NA,NA,0.857142857142857,NA,0.6,NA,0.933333333333333,NA,NA,NA,1,NA
"chr21_8420001_8430000",NA,0.75,NA,0.75,NA,1,0.8,0.666666666666667,1,0.25,NA,NA,0.8,NA,0.666666666666667,NA,0.933333333333333,NA,NA,1,1,NA
"chr21_8425001_8435000",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"chr21_8440001_8450000",NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"chr21_8445001_8455000",NA,NA,NA,0.705882352941177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"chr21_8450001_8460000",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chr21_8460001_8470000",NA,NA,NA,1,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chr21_8465001_8475000",1,1,0.75,1,0.9375,NA,1,0.666666666666667,NA,NA,0.625,NA,NA,NA,1,NA,0.76,NA,0.666666666666667,0.666666666666667,1,0.866666666666667
"chr21_8470001_8480000",1,1,0.75,1,1,NA,1,0.666666666666667,NA,NA,0.625,NA,NA,NA,1,NA,0.76,NA,0.666666666666667,0.666666666666667,1,0.866666666666667
"chr21_8515001_8525000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA
"chr21_8520001_8530000",0.5,NA,NA,0.75,0.5,NA,0.5,1,NA,0.333333333333333,NA,NA,NA,NA,0.285714285714286,NA,0.25,0,0.333333333333333,NA,NA,NA
"chr21_8525001_8535000",0.416666666666667,NA,NA,0.666666666666667,0.642857142857143,NA,0.5,1,NA,0.666666666666667,1,0.666666666666667,NA,0.714285714285714,0,0,0.454545454545455,NA,0.5,0.8,NA,NA
"chr21_8530001_8540000",0.583333333333333,NA,NA,NA,0.583333333333333,NA,NA,0.875,NA,0.714285714285714,1,0.666666666666667,0.25,0.714285714285714,NA,0,0.571428571428571,NA,0.5,0.777777777777778,1,NA
"chr21_8535001_8545000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,1,NA
"chr21_8540001_8550000",NA,NA,NA,NA,NA,0.666666666666667,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chr21_8545001_8555000",NA,NA,NA,NA,NA,0.666666666666667,0.8,NA,NA,NA,NA,0.2,NA,NA,0.2,0.666666666666667,NA,0.5,NA,0.6,NA,NA
"chr21_8550001_8560000",NA,NA,NA,NA,0.857142857142857,NA,0.666666666666667,NA,NA,NA,NA,0.333333333333333,NA,NA,0,0.733333333333333,NA,0.5,0.714285714285714,0.75,NA,NA
"chr21_8555001_8565000",NA,NA,NA,NA,0.8,NA,NA,NA,NA,0.333333333333333,NA,NA,NA,1,0,0.75,NA,1,0.714285714285714,NA,NA,0.5
"chr21_8560001_8570000",0.5,NA,NA,NA,0.777777777777778,NA,NA,NA,NA,0.666666666666667,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,0.5
"chr21_8565001_8575000",0.4,NA,NA,NA,0.777777777777778,NA,NA,0,0.375,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
